Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1520680,-,-,-,26,-98.01,0,30,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Solar Zenith Angle,Relative Humidity
2021,1,1,0,30,0,0,0,98.71000000000001,49.74
2021,1,1,1,30,0,0,0,111.48,52.28
2021,1,1,2,30,0,0,0,124.58,55.61
2021,1,1,3,30,0,0,0,137.9,59.28
2021,1,1,4,30,0,0,0,151.34,62.300000000000004
2021,1,1,5,30,0,0,0,164.79,66.72
2021,1,1,6,30,0,0,0,176.72,70.71000000000001
2021,1,1,7,30,0,0,0,167.27,71.55
2021,1,1,8,30,0,0,0,153.86,73.2
2021,1,1,9,30,0,0,0,140.4,75.28
2021,1,1,10,30,0,0,0,127.05,76.72
2021,1,1,11,30,0,0,0,113.89,78.67
2021,1,1,12,30,0,0,0,101.05,79.42
2021,1,1,13,30,11,0,11,88.33,73.36
2021,1,1,14,30,89,14,85,76.94,61.35
2021,1,1,15,30,88,2,87,66.42,46.730000000000004
2021,1,1,16,30,191,12,184,57.61,38.26
2021,1,1,17,30,157,0,157,51.45,33.910000000000004
2021,1,1,18,30,245,15,235,48.94,30.990000000000002
2021,1,1,19,30,240,13,232,50.64,29.18
2021,1,1,20,30,153,3,151,56.160000000000004,28.810000000000002
2021,1,1,21,30,145,9,141,64.53,29.830000000000002
2021,1,1,22,30,104,15,100,74.78,33.83
2021,1,1,23,30,25,1,25,86.12,50.38
2021,1,2,0,30,0,0,0,98.58,53.31
2021,1,2,1,30,0,0,0,111.35000000000001,54.56
2021,1,2,2,30,0,0,0,124.45,54.660000000000004
2021,1,2,3,30,0,0,0,137.77,55.11
2021,1,2,4,30,0,0,0,151.22,56.06
2021,1,2,5,30,0,0,0,164.66,57.63
2021,1,2,6,30,0,0,0,176.6,59.47
2021,1,2,7,30,0,0,0,167.35,63.1
2021,1,2,8,30,0,0,0,153.94,66.45
2021,1,2,9,30,0,0,0,140.48,69.38
2021,1,2,10,30,0,0,0,127.13000000000001,71.33
2021,1,2,11,30,0,0,0,113.96000000000001,73.42
2021,1,2,12,30,0,0,0,101.11,74.97
2021,1,2,13,30,18,141,14,88.38,70.13
2021,1,2,14,30,196,624,56,76.97,59.120000000000005
2021,1,2,15,30,398,811,74,66.43,47.75
2021,1,2,16,30,565,898,84,57.6,40.56
2021,1,2,17,30,673,930,92,51.39,36.72
2021,1,2,18,30,717,946,95,48.85,33.45
2021,1,2,19,30,686,928,97,50.52,30.64
2021,1,2,20,30,592,893,93,56.03,28.92
2021,1,2,21,30,436,818,82,64.39,28.64
2021,1,2,22,30,242,681,62,74.64,33.480000000000004
2021,1,2,23,30,46,317,24,85.99,49.870000000000005
2021,1,3,0,30,0,0,0,98.44,49.63
2021,1,3,1,30,0,0,0,111.22,53.95
2021,1,3,2,30,0,0,0,124.32000000000001,59.36
2021,1,3,3,30,0,0,0,137.65,64.26
2021,1,3,4,30,0,0,0,151.1,69.65
2021,1,3,5,30,0,0,0,164.53,73.93
2021,1,3,6,30,0,0,0,176.47,78.38
2021,1,3,7,30,0,0,0,167.42000000000002,80.9
2021,1,3,8,30,0,0,0,154.03,81.61
2021,1,3,9,30,0,0,0,140.56,80.63
2021,1,3,10,30,0,0,0,127.2,80.2
2021,1,3,11,30,0,0,0,114.03,80.38
2021,1,3,12,30,0,0,0,101.17,80.78
2021,1,3,13,30,8,0,8,88.42,74.8
2021,1,3,14,30,101,3,100,77,64.18
2021,1,3,15,30,391,783,78,66.44,51.19
2021,1,3,16,30,353,73,314,57.58,40.26
2021,1,3,17,30,665,910,97,51.34,34.26
2021,1,3,18,30,704,906,107,48.75,32.07
2021,1,3,19,30,461,244,305,50.39,31.67
2021,1,3,20,30,375,169,280,55.89,32.11
2021,1,3,21,30,216,35,201,64.25,33.910000000000004
2021,1,3,22,30,235,637,65,74.5,42.37
2021,1,3,23,30,45,268,26,85.85000000000001,55.72
2021,1,4,0,30,0,0,0,98.31,62.36
2021,1,4,1,30,0,0,0,111.08,73.84
2021,1,4,2,30,0,0,0,124.19,89.37
2021,1,4,3,30,0,0,0,137.52,100
2021,1,4,4,30,0,0,0,150.97,100
2021,1,4,5,30,0,0,0,164.41,100
2021,1,4,6,30,0,0,0,176.33,100
2021,1,4,7,30,0,0,0,167.49,100
2021,1,4,8,30,0,0,0,154.1,100
2021,1,4,9,30,0,0,0,140.64000000000001,100
2021,1,4,10,30,0,0,0,127.27,100
2021,1,4,11,30,0,0,0,114.10000000000001,100
2021,1,4,12,30,0,0,0,101.22,100
2021,1,4,13,30,17,152,13,88.46000000000001,92.19
2021,1,4,14,30,195,628,54,77.03,71.85000000000001
2021,1,4,15,30,396,803,75,66.44,56.67
2021,1,4,16,30,562,886,87,57.550000000000004,49.09
2021,1,4,17,30,670,922,93,51.27,39.910000000000004
2021,1,4,18,30,717,951,88,48.65,33.36
2021,1,4,19,30,690,941,88,50.26,29.91
2021,1,4,20,30,594,907,84,55.74,28.29
2021,1,4,21,30,439,834,74,64.1,28.560000000000002
2021,1,4,22,30,244,691,58,74.35000000000001,34.97
2021,1,4,23,30,49,327,25,85.72,44.34
2021,1,5,0,30,0,0,0,98.17,50.53
2021,1,5,1,30,0,0,0,110.95,63.17
2021,1,5,2,30,0,0,0,124.06,82.16
2021,1,5,3,30,0,0,0,137.39000000000001,100
2021,1,5,4,30,0,0,0,150.84,100
2021,1,5,5,30,0,0,0,164.28,100
2021,1,5,6,30,0,0,0,176.18,100
2021,1,5,7,30,0,0,0,167.55,100
2021,1,5,8,30,0,0,0,154.18,100
2021,1,5,9,30,0,0,0,140.71,100
2021,1,5,10,30,0,0,0,127.34,100
2021,1,5,11,30,0,0,0,114.16,98.64
2021,1,5,12,30,0,0,0,101.27,93.92
2021,1,5,13,30,16,118,13,88.5,83.83
2021,1,5,14,30,187,579,57,77.05,70.72
2021,1,5,15,30,381,756,79,66.43,58.35
2021,1,5,16,30,543,840,92,57.51,56.5
2021,1,5,17,30,650,880,99,51.2,53.050000000000004
2021,1,5,18,30,690,875,110,48.54,49.15
2021,1,5,19,30,661,860,110,50.13,46.660000000000004
2021,1,5,20,30,569,822,104,55.59,45.980000000000004
2021,1,5,21,30,423,774,83,63.940000000000005,47.78
2021,1,5,22,30,234,621,65,74.2,53.36
2021,1,5,23,30,48,267,27,85.57000000000001,64.44
2021,1,6,0,30,0,0,0,98.03,75.39
2021,1,6,1,30,0,0,0,110.81,84.62
2021,1,6,2,30,0,0,0,123.93,91.41
2021,1,6,3,30,0,0,0,137.27,95.27
