Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1724584,-,-,-,30,-95.01,0,23,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Solar Zenith Angle,Relative Humidity
2021,1,1,0,30,0,0,0,102.59,92.83
2021,1,1,1,30,0,0,0,115.05,90.72
2021,1,1,2,30,0,0,0,127.83,88.99
2021,1,1,3,30,0,0,0,140.78,88.29
2021,1,1,4,30,0,0,0,153.72,89.33
2021,1,1,5,30,0,0,0,166.12,89.63
2021,1,1,6,30,0,0,0,172.83,88.89
2021,1,1,7,30,0,0,0,163.59,88.16
2021,1,1,8,30,0,0,0,150.97,86.12
2021,1,1,9,30,0,0,0,138,84.79
2021,1,1,10,30,0,0,0,125.07000000000001,85.36
2021,1,1,11,30,0,0,0,112.35000000000001,86.31
2021,1,1,12,30,0,0,0,99.97,86.44
2021,1,1,13,30,25,231,16,87.85000000000001,82.32000000000001
2021,1,1,14,30,202,682,50,77.08,70.12
2021,1,1,15,30,390,845,65,67.37,59.99
2021,1,1,16,30,417,259,286,59.550000000000004,55.28
2021,1,1,17,30,629,946,79,54.47,53.28
2021,1,1,18,30,571,704,147,52.93,52.61
2021,1,1,19,30,543,736,124,55.24,52.6
2021,1,1,20,30,367,324,210,60.95,53.980000000000004
2021,1,1,21,30,329,579,124,69.22,57.96
2021,1,1,22,30,80,16,77,79.22,70.67
2021,1,1,23,30,0,0,0,89.93,87.49
2021,1,2,0,30,0,0,0,102.46000000000001,90.71000000000001
2021,1,2,1,30,0,0,0,114.92,93.82000000000001
2021,1,2,2,30,0,0,0,127.7,96.97
2021,1,2,3,30,0,0,0,140.65,99.81
2021,1,2,4,30,0,0,0,153.59,100
2021,1,2,5,30,0,0,0,165.99,100
2021,1,2,6,30,0,0,0,172.77,100
2021,1,2,7,30,0,0,0,163.64000000000001,100
2021,1,2,8,30,0,0,0,151.04,100
2021,1,2,9,30,0,0,0,138.07,100
2021,1,2,10,30,0,0,0,125.14,100
2021,1,2,11,30,0,0,0,112.41,100
2021,1,2,12,30,0,0,0,100.02,100
2021,1,2,13,30,22,119,17,87.88,91.2
2021,1,2,14,30,189,557,65,77.10000000000001,77.26
2021,1,2,15,30,378,785,76,67.37,64.67
2021,1,2,16,30,529,881,82,59.52,58.67
2021,1,2,17,30,626,937,81,54.410000000000004,55.06
2021,1,2,18,30,656,960,76,52.84,53.480000000000004
2021,1,2,19,30,616,953,71,55.120000000000005,53.17
2021,1,2,20,30,512,917,65,60.82,54.01
2021,1,2,21,30,354,826,59,69.08,57.44
2021,1,2,22,30,165,648,42,79.08,75.22
2021,1,2,23,30,0,0,0,89.81,80.76
2021,1,3,0,30,0,0,0,102.32000000000001,72.48
2021,1,3,1,30,0,0,0,114.78,67.72
2021,1,3,2,30,0,0,0,127.56,71.41
2021,1,3,3,30,0,0,0,140.51,80.88
2021,1,3,4,30,0,0,0,153.45000000000002,88.27
2021,1,3,5,30,0,0,0,165.84,92.48
2021,1,3,6,30,0,0,0,172.69,94.32000000000001
2021,1,3,7,30,0,0,0,163.69,95.61
2021,1,3,8,30,0,0,0,151.1,96.45
2021,1,3,9,30,0,0,0,138.14000000000001,98.04
2021,1,3,10,30,0,0,0,125.2,99.81
2021,1,3,11,30,0,0,0,112.46000000000001,100
2021,1,3,12,30,0,0,0,100.07000000000001,100
2021,1,3,13,30,25,276,15,87.91,88.38
2021,1,3,14,30,96,17,92,77.11,78.05
2021,1,3,15,30,296,334,167,67.37,68.06
2021,1,3,16,30,482,622,166,59.49,59.06
2021,1,3,17,30,630,954,74,54.34,54.31
2021,1,3,18,30,655,955,77,52.74,52.11
2021,1,3,19,30,615,939,76,55,52.26
2021,1,3,20,30,511,896,72,60.68,54.18
2021,1,3,21,30,352,805,63,68.94,61.64
2021,1,3,22,30,163,614,45,78.94,82.96000000000001
2021,1,3,23,30,0,0,0,89.7,87.62
2021,1,4,0,30,0,0,0,102.18,88.7
2021,1,4,1,30,0,0,0,114.65,92.82000000000001
2021,1,4,2,30,0,0,0,127.43,98.60000000000001
2021,1,4,3,30,0,0,0,140.38,100
2021,1,4,4,30,0,0,0,153.32,100
2021,1,4,5,30,0,0,0,165.70000000000002,100
2021,1,4,6,30,0,0,0,172.6,100
2021,1,4,7,30,0,0,0,163.73,100
2021,1,4,8,30,0,0,0,151.16,100
2021,1,4,9,30,0,0,0,138.20000000000002,100
2021,1,4,10,30,0,0,0,125.26,100
2021,1,4,11,30,0,0,0,112.52,100
2021,1,4,12,30,0,0,0,100.11,100
2021,1,4,13,30,22,169,16,87.95,100
2021,1,4,14,30,190,607,55,77.13,89.38
2021,1,4,15,30,376,791,71,67.35,80.7
2021,1,4,16,30,522,867,81,59.45,74.32000000000001
2021,1,4,17,30,615,907,85,54.26,66.27
2021,1,4,18,30,646,931,81,52.63,59.410000000000004
2021,1,4,19,30,607,915,80,54.86,56.32
2021,1,4,20,30,506,875,75,60.54,55.480000000000004
2021,1,4,21,30,351,789,65,68.79,60.6
2021,1,4,22,30,163,601,47,78.79,71.92
2021,1,4,23,30,0,0,0,89.59,62.09
2021,1,5,0,30,0,0,0,102.04,64.41
2021,1,5,1,30,0,0,0,114.51,68.71000000000001
2021,1,5,2,30,0,0,0,127.29,73.84
2021,1,5,3,30,0,0,0,140.24,77.15
2021,1,5,4,30,0,0,0,153.18,80.33
2021,1,5,5,30,0,0,0,165.55,85.16
2021,1,5,6,30,0,0,0,172.51,91.42
2021,1,5,7,30,0,0,0,163.76,98.57000000000001
2021,1,5,8,30,0,0,0,151.21,100
2021,1,5,9,30,0,0,0,138.26,100
2021,1,5,10,30,0,0,0,125.31,99.22
2021,1,5,11,30,0,0,0,112.56,97.49000000000001
2021,1,5,12,30,0,0,0,100.15,95.88
2021,1,5,13,30,23,241,15,87.96000000000001,86.14
2021,1,5,14,30,197,670,48,77.13,73.84
2021,1,5,15,30,384,829,64,67.33,65.72
2021,1,5,16,30,533,901,74,59.4,58.02
2021,1,5,17,30,626,932,80,54.18,49.78
2021,1,5,18,30,652,936,82,52.51,48.75
2021,1,5,19,30,612,916,83,54.72,49.89
2021,1,5,20,30,507,866,79,60.38,53.18
2021,1,5,21,30,352,777,68,68.64,61.5
2021,1,5,22,30,164,588,49,78.64,83.89
2021,1,5,23,30,0,0,0,89.45,90.72
2021,1,6,0,30,0,0,0,101.89,90.89
2021,1,6,1,30,0,0,0,114.37,92.53
2021,1,6,2,30,0,0,0,127.15,93.86
2021,1,6,3,30,0,0,0,140.11,95.12
2021,1,6,4,30,0,0,0,153.04,96.4
2021,1,6,5,30,0,0,0,165.4,96.4
2021,1,6,6,30,0,0,0,172.4,97.83
2021,1,6,7,30,0,0,0,163.79,98.91
2021,1,6,8,30,0,0,0,151.27,100
2021,1,6,9,30,0,0,0,138.31,100
2021,1,6,10,30,0,0,0,125.37,100
2021,1,6,11,30,0,0,0,112.61,98.9
2021,1,6,12,30,0,0,0,100.18,97.88
2021,1,6,13,30,10,0,10,87.99,95.93
2021,1,6,14,30,90,12,88,77.13,92.86
2021,1,6,15,30,48,0,48,67.31,91.76
2021,1,6,16,30,389,223,275,59.34,91.54
2021,1,6,17,30,447,319,260,54.09,90.34
2021,1,6,18,30,469,211,340,52.39,89.26
2021,1,6,19,30,574,805,107,54.58,89.27
2021,1,6,20,30,472,740,104,60.230000000000004,92.29
2021,1,6,21,30,142,10,138,68.48,96.76
2021,1,6,22,30,3,0,3,78.48,100
2021,1,6,23,30,0,0,0,89.33,100
2021,1,7,0,30,0,0,0,101.75,100
2021,1,7,1,30,0,0,0,114.22,100
2021,1,7,2,30,0,0,0,127.01,93.36
2021,1,7,3,30,0,0,0,139.97,87.22
2021,1,7,4,30,0,0,0,152.9,86.23
2021,1,7,5,30,0,0,0,165.25,85.28
2021,1,7,6,30,0,0,0,172.29,84.59
2021,1,7,7,30,0,0,0,163.81,83.78
2021,1,7,8,30,0,0,0,151.31,83.27
2021,1,7,9,30,0,0,0,138.36,84.71000000000001
2021,1,7,10,30,0,0,0,125.41,85.88
2021,1,7,11,30,0,0,0,112.64,86.99
2021,1,7,12,30,0,0,0,100.21000000000001,86.96000000000001
2021,1,7,13,30,22,148,16,87.99,82.87
2021,1,7,14,30,191,592,59,77.12,75.44
2021,1,7,15,30,379,775,79,67.28,67.28
2021,1,7,16,30,530,861,90,59.28,61.77
2021,1,7,17,30,627,905,95,53.99,59.07
2021,1,7,18,30,658,919,95,52.26,57.67
2021,1,7,19,30,621,907,93,54.42,57.61
2021,1,7,20,30,519,865,87,60.06,59
2021,1,7,21,30,361,765,78,68.31,62.08
2021,1,7,22,30,39,0,39,78.32000000000001,70.19
2021,1,7,23,30,0,0,0,89.18,80.27
2021,1,8,0,30,0,0,0,101.60000000000001,84.92
2021,1,8,1,30,0,0,0,114.08,88.66
2021,1,8,2,30,0,0,0,126.87,93.69
2021,1,8,3,30,0,0,0,139.83,98.89
2021,1,8,4,30,0,0,0,152.76,100
2021,1,8,5,30,0,0,0,165.09,100
2021,1,8,6,30,0,0,0,172.17000000000002,100
2021,1,8,7,30,0,0,0,163.82,100
2021,1,8,8,30,0,0,0,151.35,100
2021,1,8,9,30,0,0,0,138.4,100
2021,1,8,10,30,0,0,0,125.45,100
2021,1,8,11,30,0,0,0,112.68,100
2021,1,8,12,30,0,0,0,100.23,100
2021,1,8,13,30,23,196,16,87.99,92.91
2021,1,8,14,30,196,645,53,77.11,77.87
2021,1,8,15,30,386,820,69,67.24,62.47
2021,1,8,16,30,234,9,229,59.21,57.07
2021,1,8,17,30,193,0,192,53.88,54.980000000000004
2021,1,8,18,30,292,11,285,52.120000000000005,53.75
2021,1,8,19,30,184,0,184,54.26,53.660000000000004
