Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1520280,-,-,-,34,-98.01,0,261,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Solar Zenith Angle,Relative Humidity
2022,1,1,0,30,0,0,0,101.59,88.17
2022,1,1,1,30,0,0,0,113.51,88.55
2022,1,1,2,30,0,0,0,125.77,89.06
2022,1,1,3,30,0,0,0,138.18,89.60000000000001
2022,1,1,4,30,0,0,0,150.48,89.81
2022,1,1,5,30,0,0,0,161.94,90.21000000000001
2022,1,1,6,30,0,0,0,168.93,91.74
2022,1,1,7,30,0,0,0,163.77,93.11
2022,1,1,8,30,0,0,0,152.67000000000002,92.57000000000001
2022,1,1,9,30,0,0,0,140.44,93.03
2022,1,1,10,30,0,0,0,128.02,94.88
2022,1,1,11,30,0,0,0,115.71000000000001,97.39
2022,1,1,12,30,0,0,0,103.71000000000001,98.79
2022,1,1,13,30,0,0,0,92.23,97.47
2022,1,1,14,30,26,0,26,81.44,91.85000000000001
2022,1,1,15,30,297,801,49,72.01,87.17
2022,1,1,16,30,442,879,61,64.29,83.83
2022,1,1,17,30,84,0,84,59.04,82.52
2022,1,1,18,30,44,0,44,56.95,85.56
2022,1,1,19,30,96,0,96,58.370000000000005,85.41
2022,1,1,20,30,55,0,55,63.07,79.07000000000001
2022,1,1,21,30,318,708,80,70.37,67.5
2022,1,1,22,30,150,551,50,79.53,61.550000000000004
2022,1,1,23,30,0,0,0,89.59,58.84
2022,1,2,0,30,0,0,0,101.45,56.19
2022,1,2,1,30,0,0,0,113.37,52.63
2022,1,2,2,30,0,0,0,125.63000000000001,50.56
2022,1,2,3,30,0,0,0,138.05,52.89
2022,1,2,4,30,0,0,0,150.34,57.230000000000004
2022,1,2,5,30,0,0,0,161.8,57.59
2022,1,2,6,30,0,0,0,168.84,54.04
2022,1,2,7,30,0,0,0,163.78,52.21
2022,1,2,8,30,0,0,0,152.72,52.78
2022,1,2,9,30,0,0,0,140.5,53.96
2022,1,2,10,30,0,0,0,128.07,55.800000000000004
2022,1,2,11,30,0,0,0,115.76,56.57
2022,1,2,12,30,0,0,0,103.75,58.14
2022,1,2,13,30,0,0,0,92.26,59.2
2022,1,2,14,30,127,620,35,81.45,55.7
2022,1,2,15,30,307,831,50,72,49.32
2022,1,2,16,30,461,933,56,64.26,43.550000000000004
2022,1,2,17,30,567,987,58,58.980000000000004,39.6
2022,1,2,18,30,609,991,67,56.86,36.910000000000004
2022,1,2,19,30,589,991,67,58.26,35.56
2022,1,2,20,30,499,954,64,62.940000000000005,35.26
2022,1,2,21,30,353,876,57,70.23,36.4
2022,1,2,22,30,172,709,41,79.38,45.22
2022,1,2,23,30,0,0,0,89.47,55.96
2022,1,3,0,30,0,0,0,101.31,52.19
2022,1,3,1,30,0,0,0,113.23,49.52
2022,1,3,2,30,0,0,0,125.5,48.6
2022,1,3,3,30,0,0,0,137.91,49.57
2022,1,3,4,30,0,0,0,150.21,52.34
2022,1,3,5,30,0,0,0,161.66,56.14
2022,1,3,6,30,0,0,0,168.73,58.94
2022,1,3,7,30,0,0,0,163.78,60.15
2022,1,3,8,30,0,0,0,152.76,60.93
2022,1,3,9,30,0,0,0,140.55,62.050000000000004
2022,1,3,10,30,0,0,0,128.13,63.31
2022,1,3,11,30,0,0,0,115.81,64.76
2022,1,3,12,30,0,0,0,103.79,65.52
2022,1,3,13,30,0,0,0,92.29,60.29
2022,1,3,14,30,129,663,30,81.47,53.03
2022,1,3,15,30,310,853,47,72,45.52
2022,1,3,16,30,463,939,54,64.23,38.15
2022,1,3,17,30,560,973,57,58.92,30.03
2022,1,3,18,30,599,988,57,56.77,24.66
2022,1,3,19,30,577,989,55,58.14,21.61
2022,1,3,20,30,489,957,52,62.800000000000004,21.29
2022,1,3,21,30,349,876,50,70.09,24.12
2022,1,3,22,30,170,714,37,79.24,43.32
2022,1,3,23,30,0,0,0,89.36,48.25
2022,1,4,0,30,0,0,0,101.17,47.03
2022,1,4,1,30,0,0,0,113.09,45.85
2022,1,4,2,30,0,0,0,125.36,45.43
2022,1,4,3,30,0,0,0,137.77,45.62
2022,1,4,4,30,0,0,0,150.06,47.38
2022,1,4,5,30,0,0,0,161.51,49.83
2022,1,4,6,30,0,0,0,168.62,52.42
2022,1,4,7,30,0,0,0,163.78,54.96
2022,1,4,8,30,0,0,0,152.8,58.38
2022,1,4,9,30,0,0,0,140.6,62.32
2022,1,4,10,30,0,0,0,128.18,65.89
2022,1,4,11,30,0,0,0,115.85000000000001,68.79
