Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1520680,-,-,-,26,-98.01,0,30,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Solar Zenith Angle,Relative Humidity
2022,1,1,0,30,0,0,0,98.75,82.29
2022,1,1,1,30,0,0,0,111.52,90.83
2022,1,1,2,30,0,0,0,124.62,94.79
2022,1,1,3,30,0,0,0,137.93,96.8
2022,1,1,4,30,0,0,0,151.38,97.87
2022,1,1,5,30,0,0,0,164.82,97.56
2022,1,1,6,30,0,0,0,176.75,97.64
2022,1,1,7,30,0,0,0,167.25,97.47
2022,1,1,8,30,0,0,0,153.83,98.68
2022,1,1,9,30,0,0,0,140.37,99.44
2022,1,1,10,30,0,0,0,127.02,99.33
2022,1,1,11,30,0,0,0,113.87,100
2022,1,1,12,30,0,0,0,101.03,100
2022,1,1,13,30,19,212,13,88.34,90.96000000000001
2022,1,1,14,30,193,663,43,76.93,76.56
2022,1,1,15,30,385,826,54,66.42,62.84
2022,1,1,16,30,544,904,60,57.620000000000005,42.03
2022,1,1,17,30,650,941,64,51.46,30.22
2022,1,1,18,30,690,920,87,48.96,28.84
2022,1,1,19,30,662,911,85,50.67,28.22
2022,1,1,20,30,571,885,78,56.2,28.36
2022,1,1,21,30,418,804,73,64.57000000000001,31.240000000000002
2022,1,1,22,30,230,664,56,74.82000000000001,42.29
2022,1,1,23,30,42,286,23,86.17,59.02
2022,1,2,0,30,0,0,0,98.62,62.980000000000004
2022,1,2,1,30,0,0,0,111.38,72.33
2022,1,2,2,30,0,0,0,124.49000000000001,84.43
2022,1,2,3,30,0,0,0,137.81,97.01
2022,1,2,4,30,0,0,0,151.25,100
2022,1,2,5,30,0,0,0,164.70000000000002,100
2022,1,2,6,30,0,0,0,176.63,100
2022,1,2,7,30,0,0,0,167.33,100
2022,1,2,8,30,0,0,0,153.92000000000002,100
2022,1,2,9,30,0,0,0,140.46,90.45
2022,1,2,10,30,0,0,0,127.10000000000001,83.22
2022,1,2,11,30,0,0,0,113.95,86.08
2022,1,2,12,30,0,0,0,101.09,65.9
2022,1,2,13,30,9,0,9,88.37,51.47
2022,1,2,14,30,149,84,130,76.97,46.76
2022,1,2,15,30,403,838,68,66.43,41.230000000000004
2022,1,2,16,30,575,929,77,57.6,33.96
2022,1,2,17,30,694,983,80,51.410000000000004,27.88
2022,1,2,18,30,741,996,86,48.870000000000005,24.04
2022,1,2,19,30,713,996,81,50.550000000000004,22.740000000000002
2022,1,2,20,30,621,977,75,56.06,22.5
2022,1,2,21,30,461,910,68,64.43,22.63
2022,1,2,22,30,258,779,52,74.68,24.060000000000002
2022,1,2,23,30,52,416,23,86.02,29.35
2022,1,3,0,30,0,0,0,98.48,37.9
2022,1,3,1,30,0,0,0,111.25,43.92
2022,1,3,2,30,0,0,0,124.36,50.39
2022,1,3,3,30,0,0,0,137.68,56.72
