Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1356780,-,-,-,28,-100.01,0,166,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Solar Zenith Angle,Relative Humidity
2023,1,1,0,30,0,0,0,97.87,47.69
2023,1,1,1,30,0,0,0,110.38,51.35
2023,1,1,2,30,0,0,0,123.27,56.65
2023,1,1,3,30,0,0,0,136.38,62.97
2023,1,1,4,30,0,0,0,149.61,69.22
2023,1,1,5,30,0,0,0,162.74,75.51
2023,1,1,6,30,0,0,0,174.18,81.25
2023,1,1,7,30,0,0,0,168.37,84.10000000000001
2023,1,1,8,30,0,0,0,155.49,84.64
2023,1,1,9,30,0,0,0,142.26,83.57000000000001
2023,1,1,10,30,0,0,0,129.08,81.24
2023,1,1,11,30,0,0,0,116.07000000000001,77.01
2023,1,1,12,30,0,0,0,103.37,74.71000000000001
2023,1,1,13,30,0,0,0,91.13,67.71000000000001
2023,1,1,14,30,153,607,42,79.5,56.34
2023,1,1,15,30,347,803,60,69.08,44.160000000000004
2023,1,1,16,30,512,893,70,60.28,32.65
2023,1,1,17,30,626,934,76,53.96,25.96
2023,1,1,18,30,674,944,81,51.06,22.28
2023,1,1,19,30,656,937,81,52.17,20.02
2023,1,1,20,30,570,907,77,57.04,19.17
2023,1,1,21,30,426,836,70,64.83,20.2
2023,1,1,22,30,241,700,55,74.60000000000001,26.6
2023,1,1,23,30,52,353,25,85.60000000000001,38.54
2023,1,2,0,30,0,0,0,97.73,44.75
2023,1,2,1,30,0,0,0,110.25,55.78
2023,1,2,2,30,0,0,0,123.14,69.94
2023,1,2,3,30,0,0,0,136.25,81.06
2023,1,2,4,30,0,0,0,149.48,89.02
2023,1,2,5,30,0,0,0,162.61,95.86
2023,1,2,6,30,0,0,0,174.05,100
2023,1,2,7,30,0,0,0,168.42000000000002,100
2023,1,2,8,30,0,0,0,155.57,100
2023,1,2,9,30,0,0,0,142.34,100
2023,1,2,10,30,0,0,0,129.16,100
2023,1,2,11,30,0,0,0,116.14,100
2023,1,2,12,30,0,0,0,103.43,100
2023,1,2,13,30,0,0,0,91.18,91.97
2023,1,2,14,30,151,607,41,79.54,69.01
2023,1,2,15,30,345,814,55,69.09,48.800000000000004
2023,1,2,16,30,510,911,58,60.27,34.410000000000004
2023,1,2,17,30,622,956,59,53.92,28.41
2023,1,2,18,30,670,968,60,50.980000000000004,26.01
2023,1,2,19,30,652,962,60,52.06,24.23
2023,1,2,20,30,566,934,56,56.910000000000004,23.21
2023,1,2,21,30,426,870,54,64.69,23.28
2023,1,2,22,30,244,744,44,74.47,28.91
2023,1,2,23,30,56,424,22,85.47,40.68
2023,1,3,0,30,0,0,0,97.60000000000001,42.04
2023,1,3,1,30,0,0,0,110.12,45.58
2023,1,3,2,30,0,0,0,123.01,47.54
2023,1,3,3,30,0,0,0,136.13,48.44
2023,1,3,4,30,0,0,0,149.35,47.18
2023,1,3,5,30,0,0,0,162.48,43.43
2023,1,3,6,30,0,0,0,173.92000000000002,41.35
2023,1,3,7,30,0,0,0,168.47,45.050000000000004
2023,1,3,8,30,0,0,0,155.64000000000001,47.53
2023,1,3,9,30,0,0,0,142.42000000000002,48.45
2023,1,3,10,30,0,0,0,129.23,50.15
2023,1,3,11,30,0,0,0,116.21000000000001,52.72
2023,1,3,12,30,0,0,0,103.49000000000001,54.59
2023,1,3,13,30,0,0,0,91.22,50.68
2023,1,3,14,30,90,32,84,79.56,41.29
2023,1,3,15,30,258,247,170,69.10000000000001,30.35
2023,1,3,16,30,517,906,68,60.25,20.56
2023,1,3,17,30,521,565,187,53.86,18.23
2023,1,3,18,30,684,966,74,50.9,18.26
2023,1,3,19,30,664,958,73,51.94,19.05
2023,1,3,20,30,577,924,71,56.78,20.01
2023,1,3,21,30,418,626,149,64.55,21.61
2023,1,3,22,30,247,721,52,74.32000000000001,32.33
2023,1,3,23,30,35,1,35,85.32000000000001,39.31
2023,1,4,0,30,0,0,0,97.46000000000001,39.68
2023,1,4,1,30,0,0,0,109.98,40.050000000000004
2023,1,4,2,30,0,0,0,122.87,40.92
2023,1,4,3,30,0,0,0,136,42.01
2023,1,4,4,30,0,0,0,149.22,43.44
2023,1,4,5,30,0,0,0,162.34,45.1
2023,1,4,6,30,0,0,0,173.78,45.87
2023,1,4,7,30,0,0,0,168.52,46.38
2023,1,4,8,30,0,0,0,155.71,47.52
2023,1,4,9,30,0,0,0,142.49,49.06
2023,1,4,10,30,0,0,0,129.3,50.480000000000004
2023,1,4,11,30,0,0,0,116.27,51.84
2023,1,4,12,30,0,0,0,103.54,53.08
2023,1,4,13,30,0,0,0,91.26,47.74
2023,1,4,14,30,153,632,39,79.59,37.9
2023,1,4,15,30,349,826,55,69.10000000000001,28.79
2023,1,4,16,30,516,910,64,60.22,21.61
2023,1,4,17,30,631,951,70,53.800000000000004,17.89
2023,1,4,18,30,683,965,73,50.800000000000004,16.42
2023,1,4,19,30,668,963,72,51.82,15.790000000000001
2023,1,4,20,30,583,934,70,56.64,15.82
2023,1,4,21,30,439,855,70,64.4,16.76
2023,1,4,22,30,253,723,55,74.17,21.7
2023,1,4,23,30,59,390,27,85.18,35.050000000000004
2023,1,5,0,30,0,0,0,97.32000000000001,35.980000000000004
2023,1,5,1,30,0,0,0,109.85000000000001,37.38
2023,1,5,2,30,0,0,0,122.74000000000001,39.730000000000004
2023,1,5,3,30,0,0,0,135.86,43.17
2023,1,5,4,30,0,0,0,149.09,46.64
2023,1,5,5,30,0,0,0,162.21,50.78
2023,1,5,6,30,0,0,0,173.63,54.71
2023,1,5,7,30,0,0,0,168.55,58.550000000000004
2023,1,5,8,30,0,0,0,155.77,61.38
2023,1,5,9,30,0,0,0,142.56,62.690000000000005
2023,1,5,10,30,0,0,0,129.36,62.92
2023,1,5,11,30,0,0,0,116.33,60.14
2023,1,5,12,30,0,0,0,103.59,55.910000000000004
2023,1,5,13,30,0,0,0,91.29,47.160000000000004
2023,1,5,14,30,152,609,42,79.60000000000001,36.5
2023,1,5,15,30,349,809,61,69.10000000000001,28.63
2023,1,5,16,30,515,893,71,60.19,22.17
2023,1,5,17,30,631,937,77,53.74,19.080000000000002
2023,1,5,18,30,683,952,80,50.7,18.16
2023,1,5,19,30,666,947,78,51.69,17.26
2023,1,5,20,30,582,920,75,56.49,16.86
2023,1,5,21,30,439,858,67,64.25,17.28
2023,1,5,22,30,255,733,53,74.02,21.32
2023,1,5,23,30,62,407,26,85.04,34.45
2023,1,6,0,30,0,0,0,97.17,35.22
2023,1,6,1,30,0,0,0,109.71000000000001,37.730000000000004
2023,1,6,2,30,0,0,0,122.61,40.83
2023,1,6,3,30,0,0,0,135.73,46.5
2023,1,6,4,30,0,0,0,148.96,53.69
2023,1,6,5,30,0,0,0,162.07,61.160000000000004
2023,1,6,6,30,0,0,0,173.48,68.19
2023,1,6,7,30,0,0,0,168.58,76.48
2023,1,6,8,30,0,0,0,155.83,86.8
2023,1,6,9,30,0,0,0,142.62,96.45
2023,1,6,10,30,0,0,0,129.42000000000002,100
2023,1,6,11,30,0,0,0,116.38,100
2023,1,6,12,30,0,0,0,103.63,100
2023,1,6,13,30,0,0,0,91.32000000000001,100
2023,1,6,14,30,146,555,46,79.62,83.77
2023,1,6,15,30,340,766,67,69.09,72.26
2023,1,6,16,30,507,866,76,60.15,60.35
