Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1196692,-,-,-,34,-102.01,0,1059,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Solar Zenith Angle,Relative Humidity
2023,1,1,0,30,0,0,0,98.53,55.34
2023,1,1,1,30,0,0,0,110.32000000000001,56.84
2023,1,1,2,30,0,0,0,122.51,58.660000000000004
2023,1,1,3,30,0,0,0,134.9,59.52
2023,1,1,4,30,0,0,0,147.27,58.97
2023,1,1,5,30,0,0,0,159.09,58.09
2023,1,1,6,30,0,0,0,168.06,57.870000000000005
2023,1,1,7,30,0,0,0,166.14000000000001,58.74
2023,1,1,8,30,0,0,0,155.8,59.9
2023,1,1,9,30,0,0,0,143.72,61.9
2023,1,1,10,30,0,0,0,131.31,63.21
2023,1,1,11,30,0,0,0,118.95,64.16
2023,1,1,12,30,0,0,0,106.85000000000001,65.59
2023,1,1,13,30,0,0,0,95.21000000000001,64.22
2023,1,1,14,30,29,1,29,84.16,59.22
2023,1,1,15,30,58,1,58,74.39,53.38
2023,1,1,16,30,238,102,197,66.15,47.86
2023,1,1,17,30,367,283,226,60.17,42.17
2023,1,1,18,30,463,480,203,57.19,36.78
2023,1,1,19,30,447,361,254,57.68,34.28
2023,1,1,20,30,209,25,197,61.56,34.04
2023,1,1,21,30,252,122,207,68.25,38.33
2023,1,1,22,30,140,76,123,76.98,51.870000000000005
2023,1,1,23,30,22,2,22,87.03,54.300000000000004
2023,1,2,0,30,0,0,0,98.39,53.86
2023,1,2,1,30,0,0,0,110.18,54.03
2023,1,2,2,30,0,0,0,122.37,54.49
2023,1,2,3,30,0,0,0,134.77,55.46
2023,1,2,4,30,0,0,0,147.13,57.870000000000005
2023,1,2,5,30,0,0,0,158.95000000000002,62.09
2023,1,2,6,30,0,0,0,167.94,67.06
2023,1,2,7,30,0,0,0,166.13,72.14
2023,1,2,8,30,0,0,0,155.85,76.63
2023,1,2,9,30,0,0,0,143.78,79.19
2023,1,2,10,30,0,0,0,131.37,78.56
2023,1,2,11,30,0,0,0,119.01,77.04
2023,1,2,12,30,0,0,0,106.9,75.29
2023,1,2,13,30,0,0,0,95.25,70.64
2023,1,2,14,30,28,1,28,84.19,62.65
2023,1,2,15,30,31,0,31,74.4,54.160000000000004
2023,1,2,16,30,417,908,50,66.13,46.68
2023,1,2,17,30,529,963,49,60.120000000000005,36.76
2023,1,2,18,30,49,0,49,57.11,32.01
2023,1,2,19,30,376,92,326,57.57,30.48
2023,1,2,20,30,213,28,199,61.44,29.740000000000002
2023,1,2,21,30,197,47,180,68.11,27.87
2023,1,2,22,30,42,0,42,76.85000000000001,25.36
2023,1,2,23,30,19,0,19,86.89,26.78
2023,1,3,0,30,0,0,0,98.25,33.47
2023,1,3,1,30,0,0,0,110.04,40.67
2023,1,3,2,30,0,0,0,122.23,46.12
2023,1,3,3,30,0,0,0,134.63,49.410000000000004
2023,1,3,4,30,0,0,0,147,52.02
2023,1,3,5,30,0,0,0,158.81,54.370000000000005
2023,1,3,6,30,0,0,0,167.82,56.76
2023,1,3,7,30,0,0,0,166.11,60.01
2023,1,3,8,30,0,0,0,155.89000000000001,62.95
2023,1,3,9,30,0,0,0,143.83,65.81
2023,1,3,10,30,0,0,0,131.43,68.52
2023,1,3,11,30,0,0,0,119.06,70.61
2023,1,3,12,30,0,0,0,106.95,71.17
2023,1,3,13,30,0,0,0,95.29,68.09
2023,1,3,14,30,47,9,46,84.2,61.9
2023,1,3,15,30,4,0,4,74.39,52.85
2023,1,3,16,30,230,69,202,66.11,42.04
2023,1,3,17,30,158,6,155,60.07,33.6
2023,1,3,18,30,298,51,270,57.02,29.18
2023,1,3,19,30,591,981,63,57.46,26.53
2023,1,3,20,30,518,956,59,61.31,24.59
2023,1,3,21,30,389,900,51,67.97,24.28
2023,1,3,22,30,217,768,41,76.7,27.34
2023,1,3,23,30,41,403,19,86.75,35.02
2023,1,4,0,30,0,0,0,98.11,41.53
2023,1,4,1,30,0,0,0,109.9,45.32
2023,1,4,2,30,0,0,0,122.10000000000001,48.480000000000004
2023,1,4,3,30,0,0,0,134.49,50.92
2023,1,4,4,30,0,0,0,146.86,54.09
2023,1,4,5,30,0,0,0,158.67000000000002,58.35
2023,1,4,6,30,0,0,0,167.69,61.35
2023,1,4,7,30,0,0,0,166.09,62.79
2023,1,4,8,30,0,0,0,155.92000000000002,62.76
2023,1,4,9,30,0,0,0,143.88,64.14
2023,1,4,10,30,0,0,0,131.48,66.15
2023,1,4,11,30,0,0,0,119.11,68.17
2023,1,4,12,30,0,0,0,106.99000000000001,70.81
2023,1,4,13,30,0,0,0,95.31,70.87
2023,1,4,14,30,54,9,53,84.21000000000001,63.85
2023,1,4,15,30,267,823,45,74.39,50.58
2023,1,4,16,30,432,931,54,66.07000000000001,35.39
2023,1,4,17,30,554,991,59,60.01,25.27
2023,1,4,18,30,612,1014,59,56.93,20.35
2023,1,4,19,30,515,551,218,57.34,18.02
2023,1,4,20,30,526,979,55,61.17,17.05
2023,1,4,21,30,397,915,51,67.83,17.41
2023,1,4,22,30,224,788,41,76.55,22.05
2023,1,4,23,30,45,438,19,86.61,35.35
2023,1,5,0,30,0,0,0,97.96000000000001,39.47
2023,1,5,1,30,0,0,0,109.76,40.39
2023,1,5,2,30,0,0,0,121.96000000000001,42.69
2023,1,5,3,30,0,0,0,134.35,47.33
2023,1,5,4,30,0,0,0,146.71,53.19
2023,1,5,5,30,0,0,0,158.52,58.79
2023,1,5,6,30,0,0,0,167.55,64.56
2023,1,5,7,30,0,0,0,166.06,68.63
2023,1,5,8,30,0,0,0,155.95000000000002,72.46000000000001
2023,1,5,9,30,0,0,0,143.92000000000002,75.09
2023,1,5,10,30,0,0,0,131.52,76.87
2023,1,5,11,30,0,0,0,119.15,77.19
2023,1,5,12,30,0,0,0,107.02,77.34
2023,1,5,13,30,0,0,0,95.34,71.11
2023,1,5,14,30,48,10,47,84.22,59.81
2023,1,5,15,30,260,793,46,74.37,48.77
2023,1,5,16,30,421,899,55,66.03,39.64
2023,1,5,17,30,366,267,232,59.94,31.27
2023,1,5,18,30,482,352,289,56.83,26.310000000000002
2023,1,5,19,30,586,972,60,57.22,24.63
2023,1,5,20,30,361,134,296,61.03,24.29
2023,1,5,21,30,326,533,124,67.68,26.41
2023,1,5,22,30,173,198,126,76.4,36.31
2023,1,5,23,30,31,8,31,86.47,46.56
2023,1,6,0,30,0,0,0,97.82000000000001,48.68
2023,1,6,1,30,0,0,0,109.61,49.29
2023,1,6,2,30,0,0,0,121.81,49.410000000000004
2023,1,6,3,30,0,0,0,134.21,48.39
2023,1,6,4,30,0,0,0,146.57,47.980000000000004
2023,1,6,5,30,0,0,0,158.37,48.68
2023,1,6,6,30,0,0,0,167.4,51.85
2023,1,6,7,30,0,0,0,166.02,56.96
2023,1,6,8,30,0,0,0,155.97,60.32
2023,1,6,9,30,0,0,0,143.96,61.49
2023,1,6,10,30,0,0,0,131.56,62.35
2023,1,6,11,30,0,0,0,119.19,62.980000000000004
