Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1196792,-,-,-,32,-102.01,0,836,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Solar Zenith Angle,Relative Humidity
2023,1,1,0,30,0,0,0,97.77,51.1
2023,1,1,1,30,0,0,0,109.8,53.980000000000004
2023,1,1,2,30,0,0,0,122.22,57.82
2023,1,1,3,30,0,0,0,134.88,61.97
2023,1,1,4,30,0,0,0,147.57,66.03
2023,1,1,5,30,0,0,0,159.9,70.4
2023,1,1,6,30,0,0,0,169.85,73.85000000000001
2023,1,1,7,30,0,0,0,167.6,75.78
2023,1,1,8,30,0,0,0,156.43,76.36
2023,1,1,9,30,0,0,0,143.92000000000002,76.46000000000001
2023,1,1,10,30,0,0,0,131.21,76.22
2023,1,1,11,30,0,0,0,118.60000000000001,75.71000000000001
2023,1,1,12,30,0,0,0,106.27,76.04
2023,1,1,13,30,0,0,0,94.39,73.13
2023,1,1,14,30,47,5,46,83.10000000000001,65.52
2023,1,1,15,30,214,272,134,73.04,56.57
2023,1,1,16,30,322,159,254,64.53,47.06
2023,1,1,17,30,444,427,220,58.32,38.76
2023,1,1,18,30,466,410,232,55.2,32.76
2023,1,1,19,30,604,946,70,55.71,29.98
2023,1,1,20,30,316,103,264,59.77,29.97
2023,1,1,21,30,295,267,189,66.7,32.3
2023,1,1,22,30,130,33,122,75.72,44.59
2023,1,1,23,30,28,2,28,86.06,54.14
2023,1,2,0,30,0,0,0,97.63,55.35
2023,1,2,1,30,0,0,0,109.66,57.79
