Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1356630,-,-,-,31,-100.01,0,668,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Solar Zenith Angle,Relative Humidity
2023,1,1,0,30,0,0,0,98.98,56.42
2023,1,1,1,30,0,0,0,111.18,56.42
2023,1,1,2,30,0,0,0,123.76,56.27
2023,1,1,3,30,0,0,0,136.55,57.32
2023,1,1,4,30,0,0,0,149.38,60.5
2023,1,1,5,30,0,0,0,161.86,63.870000000000005
2023,1,1,6,30,0,0,0,171.48,67.2
2023,1,1,7,30,0,0,0,166.92000000000002,70.08
2023,1,1,8,30,0,0,0,155.02,73.16
2023,1,1,9,30,0,0,0,142.27,76.54
2023,1,1,10,30,0,0,0,129.43,79.19
2023,1,1,11,30,0,0,0,116.74000000000001,80.93
2023,1,1,12,30,0,0,0,104.34,81.26
2023,1,1,13,30,0,0,0,92.42,74.99
2023,1,1,14,30,17,0,17,81.14,65.71000000000001
2023,1,1,15,30,254,346,142,71.12,57.18
2023,1,1,16,30,345,312,202,62.730000000000004,49.74
2023,1,1,17,30,459,473,200,56.77,42.26
2023,1,1,18,30,630,957,68,54.06,34.79
2023,1,1,19,30,610,948,67,55.09,32.19
2023,1,1,20,30,432,544,158,59.660000000000004,32.02
2023,1,1,21,30,312,408,153,67.05,36.32
2023,1,1,22,30,163,198,117,76.42,58.42
2023,1,1,23,30,22,2,22,87.01,66.06
2023,1,2,0,30,0,0,0,98.84,66.35
2023,1,2,1,30,0,0,0,111.05,65.92
2023,1,2,2,30,0,0,0,123.63000000000001,67.28
2023,1,2,3,30,0,0,0,136.42000000000002,72.63
