Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1599828,-,-,-,28,-97.01,0,0,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Solar Zenith Angle,Relative Humidity
2023,1,1,0,30,0,0,0,100.33,92.05
2023,1,1,1,30,0,0,0,112.94,96.33
2023,1,1,2,30,0,0,0,125.88000000000001,100
2023,1,1,3,30,0,0,0,139.02,100
2023,1,1,4,30,0,0,0,152.25,100
2023,1,1,5,30,0,0,0,165.31,100
2023,1,1,6,30,0,0,0,175.01,100
2023,1,1,7,30,0,0,0,165.88,100
2023,1,1,8,30,0,0,0,152.85,100
2023,1,1,9,30,0,0,0,139.62,100
2023,1,1,10,30,0,0,0,126.46000000000001,100
2023,1,1,11,30,0,0,0,113.5,100
2023,1,1,12,30,0,0,0,100.88,100
2023,1,1,13,30,16,106,14,88.42,100
2023,1,1,14,30,177,547,57,77.32000000000001,96.4
2023,1,1,15,30,89,0,89,67.16,93.89
2023,1,1,16,30,218,10,213,58.79,90.7
2023,1,1,17,30,294,30,276,53.08,88.02
2023,1,1,18,30,354,62,315,50.96,86.53
2023,1,1,19,30,606,833,103,52.86,86.35000000000001
2023,1,1,20,30,294,50,268,58.4,87.79
2023,1,1,21,30,355,648,98,66.65,89.84
2023,1,1,22,30,178,481,68,76.73,95
2023,1,1,23,30,20,96,16,87.83,99.82000000000001
2023,1,2,0,30,0,0,0,100.2,100
2023,1,2,1,30,0,0,0,112.81,100
2023,1,2,2,30,0,0,0,125.75,100
2023,1,2,3,30,0,0,0,138.9,100
2023,1,2,4,30,0,0,0,152.13,100
2023,1,2,5,30,0,0,0,165.17000000000002,100
2023,1,2,6,30,0,0,0,174.92000000000002,100
2023,1,2,7,30,0,0,0,165.94,100
2023,1,2,8,30,0,0,0,152.93,100
2023,1,2,9,30,0,0,0,139.70000000000002,100
2023,1,2,10,30,0,0,0,126.54,100
2023,1,2,11,30,0,0,0,113.57000000000001,100
2023,1,2,12,30,0,0,0,100.94,100
2023,1,2,13,30,5,0,5,88.47,98.86
2023,1,2,14,30,56,0,56,77.35000000000001,98
2023,1,2,15,30,249,77,219,67.17,96.41
2023,1,2,16,30,260,31,244,58.77,94.52
2023,1,2,17,30,131,2,130,53.03,92.65
2023,1,2,18,30,337,119,262,50.870000000000005,92.18
2023,1,2,19,30,582,748,129,52.75,92.68
2023,1,2,20,30,378,269,236,58.26,92.61
2023,1,2,21,30,151,4,149,66.51,93.54
2023,1,2,22,30,149,104,125,76.59,96.09
2023,1,2,23,30,12,0,12,87.7,98.87
2023,1,3,0,30,0,0,0,100.06,100
2023,1,3,1,30,0,0,0,112.67,100
2023,1,3,2,30,0,0,0,125.62,100
2023,1,3,3,30,0,0,0,138.77,100
